0,1,2,3,4,5,6,7,8,9,10,11
0.25,0.43181818181818166,0.9292929292929295,0.16666666666666666,0.8485609867519415,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.3333333333333333,0.6590909090909092,0.5757575757575757,0.0,0.585153037916857,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.9999999999999999,0.022727272727272485,0.9898989898989901,0.0,0.6949748743718592,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0.7499999999999999,0.09090909090909083,0.1717171717171717,0.0,0.4590680676107812,0.0,1.0,1.0,0.0,1.0,0.0,1.0
0.5833333333333333,0.022727272727272485,0.14141414141414144,0.0,0.6014161717679305,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.7499999999999999,1.0,0.010101010101010166,0.0,0.6331658291457286,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.7499999999999999,0.8863636363636362,0.5151515151515151,0.0,0.08643216080402011,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.7499999999999999,0.7727272727272725,0.6565656565656566,0.0,0.5420740063956144,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.6666666666666666,0.0,0.07070707070707072,0.0,0.3337597076290544,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.9999999999999999,0.022727272727272485,0.5858585858585861,0.06666666666666667,0.5118318867062586,0.0,1.0,1.0,0.0,1.0,0.0,1.0
0.7499999999999999,0.25,0.06060606060606055,0.0,0.2651895842850617,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.7499999999999999,0.06818181818181834,1.0,0.0,0.5060758337140246,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.3333333333333333,0.6136363636363638,0.5656565656565657,0.0,0.7092279579716765,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.5833333333333333,0.43181818181818166,0.5555555555555558,0.0,0.8056646870717222,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.6666666666666666,0.09090909090909083,0.09090909090909083,0.23333333333333334,0.4129282777523984,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.8333333333333333,0.06818181818181834,0.0,0.0,0.6712654179990863,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.8333333333333333,0.0,0.101010101010101,0.06666666666666667,0.6092279579716765,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.8333333333333333,0.7272727272727271,0.09090909090909083,0.0,0.5698949291914116,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.8333333333333333,0.06818181818181834,0.7676767676767677,0.0,0.5431703974417542,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.8333333333333333,0.022727272727272485,0.06060606060606055,0.0,0.6735495660118775,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.8333333333333333,0.5227272727272725,0.9494949494949494,0.0,0.5489721333942439,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.6666666666666666,0.7954545454545454,0.010101010101010166,0.0,0.8547738693467336,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.49999999999999994,0.045454545454545414,0.06060606060606055,0.0,0.6458656920968479,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.7499999999999999,0.022727272727272485,0.14141414141414144,0.0,0.3863864778437643,1.0,1.0,1.0,0.0,0.0,1.0,1.0
0.8333333333333333,0.022727272727272485,0.18181818181818166,0.0,0.8084970306075834,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.7499999999999999,0.045454545454545414,0.18181818181818166,0.0,0.0806761078117862,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.25,0.8409090909090908,0.9191919191919191,0.1,0.6923252626770214,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7499999999999999,0.40909090909090917,0.6565656565656566,0.0,0.6198264047510278,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.7499999999999999,0.06818181818181834,0.08080808080808088,0.0,0.549748743718593,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.8333333333333333,0.75,0.48484848484848486,0.0,0.6772955687528551,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7499999999999999,0.40909090909090917,0.010101010101010166,0.1,0.8071265417999086,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0.5833333333333333,0.022727272727272485,0.07070707070707072,0.0,0.3847875742348104,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.49999999999999994,0.7954545454545454,0.7878787878787881,0.0,0.37131110095934217,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.25,0.40909090909090917,0.9393939393939394,0.0,0.8149840109639105,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.6666666666666666,0.4545454545454546,0.8989898989898992,0.0,0.37775239835541347,0.0,1.0,1.0,0.0,0.0,1.0,1.0
0.8333333333333333,0.8181818181818183,0.08080808080808088,0.0,0.6842850616719963,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6666666666666666,0.045454545454545414,0.5757575757575757,0.0,0.7532663316582914,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.25,0.6818181818181817,0.5454545454545454,0.13333333333333333,0.7610781178620374,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.7045454545454546,0.41414141414141437,0.0,0.39853814527181364,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.9166666666666666,0.47727272727272707,0.05050505050505061,0.0,0.41498401096391047,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0.8333333333333333,0.09090909090909083,0.05050505050505061,0.6666666666666666,0.5823663773412516,1.0,1.0,1.0,0.0,0.0,1.0,1.0
0.08333333333333333,0.06818181818181834,0.868686868686869,0.13333333333333333,0.6396528095020557,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7499999999999999,0.09090909090909083,0.7575757575757578,0.0,0.5933302878026496,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.9166666666666666,0.6136363636363638,0.18181818181818166,0.0,0.6011877569666514,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.08333333333333333,0.8636363636363638,0.808080808080808,0.06666666666666667,0.5329374143444495,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.9166666666666666,0.38636363636363624,0.7272727272727275,1.0,0.05386021014161718,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.6666666666666666,0.0,0.4545454545454546,0.0,0.7615349474645957,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4166666666666667,0.6136363636363638,0.9595959595959598,0.03333333333333333,0.19492919141160348,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.3333333333333333,0.9090909090909092,0.48484848484848486,0.1,0.2984924623115578,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5833333333333333,0.2954545454545454,0.5656565656565657,0.16666666666666666,0.6129739607126542,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.8333333333333333,0.09090909090909083,0.9898989898989901,0.1,0.46587482868889907,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3333333333333333,0.31818181818181834,0.4242424242424243,0.0,0.47496573777980816,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.9999999999999999,0.09090909090909083,0.08080808080808088,0.06666666666666667,0.5846048423937871,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.25,0.2954545454545454,0.41414141414141437,0.0,0.9329830973047053,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.8333333333333333,0.09090909090909083,0.18181818181818166,0.0,0.46939241662859754,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,0.045454545454545414,0.6161616161616164,0.0,0.6763362265874828,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.8333333333333333,0.022727272727272485,0.6868686868686869,0.0,0.3128369118318867,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.7499999999999999,0.0,0.030303030303030276,0.0,0.6003197807217907,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.3333333333333333,0.75,0.6464646464646466,0.0,0.5714938328003655,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.9166666666666666,0.34090909090909083,0.14141414141414144,0.13333333333333333,0.6325719506624029,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.5833333333333333,0.9318181818181817,0.4949494949494948,0.03333333333333333,0.5508908177249886,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5833333333333333,0.5681818181818183,0.101010101010101,0.3333333333333333,0.794792142530836,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.5833333333333333,0.06818181818181834,0.09090909090909083,0.5,0.00022841480127912305,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.6666666666666666,0.8636363636363638,0.6262626262626263,0.0,0.7510735495660118,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.25,0.022727272727272485,0.6767676767676769,0.0,0.8104613978985838,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.16666666666666669,0.8409090909090908,0.44444444444444464,0.0,0.7693010507080859,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.9166666666666666,0.06818181818181834,0.010101010101010166,0.0,0.48506167199634537,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.4166666666666667,0.06818181818181834,0.595959595959596,0.0,0.5807674737322979,0.0,1.0,1.0,0.0,1.0,0.0,1.0
0.4166666666666667,0.5454545454545454,0.7474747474747474,0.0,0.7501142074006395,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.9999999999999999,0.31818181818181834,0.5050505050505052,0.0,0.7783919597989949,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.3333333333333333,0.31818181818181834,0.7373737373737375,0.03333333333333333,0.7163088168113293,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.6666666666666666,0.47727272727272707,0.9292929292929295,0.0,0.808588396528095,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.7499999999999999,0.09090909090909083,0.9696969696969697,0.0,0.6084056646870717,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.4166666666666667,0.38636363636363624,0.09090909090909083,0.0,0.4986295111923253,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.9166666666666666,0.045454545454545414,0.6767676767676769,0.0,0.30100502512562816,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6666666666666666,0.0,0.010101010101010166,1.0,0.6459570580173595,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0.5833333333333333,0.2954545454545454,0.11111111111111116,0.0,0.22800365463682046,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5833333333333333,0.5454545454545454,0.13131313131313127,0.0,0.935404294198264,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.6666666666666666,0.045454545454545414,0.04040404040404044,0.0,0.6032891731384193,1.0,0.0,1.0,1.0,1.0,0.0,0.0
0.9999999999999999,0.38636363636363624,0.11111111111111116,0.0,0.8006395614435815,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.5833333333333333,0.8863636363636362,0.1515151515151516,0.06666666666666667,0.5987665600730927,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.9166666666666666,0.06818181818181834,0.8383838383838382,1.0,0.4086797624486067,0.0,1.0,1.0,0.0,0.0,1.0,1.0
0.6666666666666666,0.31818181818181834,0.6565656565656566,0.0,0.7534490634993147,1.0,0.0,1.0,1.0,1.0,0.0,0.0
0.6666666666666666,0.9772727272727271,0.404040404040404,0.0,0.9024211968935587,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9999999999999999,0.0,0.09090909090909083,0.0,0.6174052078574691,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4166666666666667,0.7727272727272725,0.48484848484848486,0.0,0.43170397441754227,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5833333333333333,0.43181818181818166,0.16161616161616155,0.0,0.6693924166285975,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.9999999999999999,0.09090909090909083,0.05050505050505061,0.06666666666666667,0.6153951576062129,1.0,1.0,1.0,0.0,0.0,1.0,1.0
0.9999999999999999,0.022727272727272485,0.08080808080808088,0.0,0.627592507994518,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7499999999999999,0.40909090909090917,0.16161616161616155,0.03333333333333333,0.5486980356327089,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9999999999999999,0.34090909090909083,0.14141414141414144,0.0,0.5791228871630881,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.6666666666666666,0.34090909090909083,0.808080808080808,0.0,0.5747830059387848,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.08333333333333333,0.9090909090909092,1.0,0.0,0.8812699862951119,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.5833333333333333,0.09090909090909083,0.4747474747474749,0.03333333333333333,0.8988122430333485,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.6666666666666666,0.022727272727272485,0.030303030303030276,0.0,0.6394700776610324,1.0,1.0,1.0,0.0,0.0,1.0,1.0
0.8333333333333333,0.06818181818181834,0.08080808080808088,0.0,0.5084513476473275,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.49999999999999994,0.4545454545454546,0.9090909090909092,0.0,0.5948835084513476,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.4166666666666667,0.6590909090909092,0.5252525252525251,0.0,0.8258565555047966,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.16666666666666669,0.5227272727272725,0.7171717171717171,0.0,0.880721790772042,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.4166666666666667,0.9545454545454546,0.1515151515151516,0.0,0.5481041571493832,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.5833333333333333,0.2954545454545454,0.4242424242424243,0.0,0.7330287802649611,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.6666666666666666,0.0,0.9797979797979797,0.16666666666666666,0.5679305619004111,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.9166666666666666,0.5,0.19191919191919204,0.1,0.22713567839195978,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.9999999999999999,0.9318181818181817,0.6666666666666665,0.06666666666666667,0.47871174052078574,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.7499999999999999,0.06818181818181834,0.101010101010101,0.0,0.5564184559159433,0.0,1.0,1.0,0.0,0.0,1.0,1.0
0.49999999999999994,0.06818181818181834,0.6969696969696972,0.5,0.8311557788944723,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6666666666666666,0.31818181818181834,0.6565656565656566,0.0,0.49406121516674284,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.49999999999999994,0.8863636363636362,0.7878787878787881,0.5,0.4493832800365464,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.6666666666666666,0.045454545454545414,0.9595959595959598,0.0,0.9200091365920512,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.49999999999999994,0.40909090909090917,0.4949494949494948,0.2,0.6831886706258565,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.08333333333333333,0.6136363636363638,0.9090909090909092,0.0,0.43165829145728646,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5833333333333333,0.022727272727272485,0.08080808080808088,1.0,0.3858382823206944,1.0,1.0,0.0,0.0,1.0,0.0,1.0
0.5833333333333333,0.09090909090909083,0.1515151515151516,0.0,0.9640018273184102,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.9999999999999999,0.34090909090909083,0.5656565656565657,0.4,0.8373229785290086,1.0,1.0,1.0,0.0,0.0,1.0,1.0
0.3333333333333333,0.0,0.595959595959596,0.0,0.5166742804933759,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.49999999999999994,0.0,0.14141414141414144,0.6666666666666666,0.667153951576062,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.5833333333333333,0.06818181818181834,0.11111111111111116,0.0,0.47665600730927365,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.4166666666666667,0.045454545454545414,0.6868686868686869,0.06666666666666667,0.9830973047053448,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5833333333333333,0.8181818181818183,0.595959595959596,0.0,0.5764732754682503,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.9999999999999999,0.43181818181818166,0.101010101010101,0.0,0.6330287802649611,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.6666666666666666,0.022727272727272485,0.16161616161616155,0.06666666666666667,0.5065783462768387,0.0,1.0,1.0,0.0,0.0,1.0,1.0
0.6666666666666666,0.6818181818181817,0.18181818181818166,0.0,0.3882594792142531,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.9166666666666666,0.0,0.16161616161616155,0.0,0.48533576975788034,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.4166666666666667,0.7727272727272725,0.868686868686869,0.0,0.4198264047510279,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6666666666666666,0.4545454545454546,0.9393939393939394,0.0,0.5818638647784377,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.9999999999999999,0.0,0.010101010101010166,0.0,0.43280036546368206,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.6666666666666666,0.75,0.5353535353535355,0.13333333333333333,0.7829145728643215,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.25,0.6363636363636362,0.8787878787878789,0.03333333333333333,0.5710370031978071,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.8333333333333333,0.045454545454545414,0.010101010101010166,0.3333333333333333,0.37240749200548195,1.0,1.0,0.0,0.0,1.0,0.0,1.0
0.9999999999999999,0.09090909090909083,0.02020202020202011,0.16666666666666666,0.7954317039744175,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.7499999999999999,0.43181818181818166,0.6262626262626263,0.16666666666666666,0.6628140703517588,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.9166666666666666,0.022727272727272485,0.18181818181818166,0.23333333333333334,0.5025582457743262,0.0,1.0,1.0,0.0,1.0,0.0,1.0
0.8333333333333333,0.2954545454545454,0.797979797979798,0.0,0.5868889904065783,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.5833333333333333,0.022727272727272485,0.6767676767676769,0.0,0.49291914116034724,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.49999999999999994,0.022727272727272485,0.9090909090909092,0.0,0.6434901781635449,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.3333333333333333,0.9318181818181817,0.6161616161616164,0.1,0.6575605299223389,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.8333333333333333,0.38636363636363624,0.13131313131313127,0.0,0.5753312014618547,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.9999999999999999,0.09090909090909083,0.13131313131313127,0.0,0.2785290086797625,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.16666666666666669,0.38636363636363624,0.41414141414141437,0.0,0.5985381452718136,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.5833333333333333,0.75,0.7777777777777777,0.0,0.9193695751484696,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,0.022727272727272485,0.44444444444444464,0.0,0.2044769301050708,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.9166666666666666,0.0,0.1212121212121211,0.0,0.41731384193695753,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.5833333333333333,0.2727272727272725,0.48484848484848486,0.0,0.852855185015989,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.49999999999999994,0.06818181818181834,0.101010101010101,0.0,0.7144358154408406,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.8333333333333333,0.5,0.030303030303030276,0.3333333333333333,0.37071722247601646,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.045454545454545414,0.6868686868686869,0.0,0.6510278666057561,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.25,0.2727272727272725,0.1515151515151516,0.5,0.4726359068067611,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.6666666666666666,0.045454545454545414,0.14141414141414144,0.0,0.8055733211512106,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.49999999999999994,0.0,0.18181818181818166,0.0,0.8394243947007766,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.7499999999999999,0.045454545454545414,0.18181818181818166,1.0,0.25098218364550023,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0.6666666666666666,0.34090909090909083,0.030303030303030276,0.03333333333333333,0.492188213796254,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.08333333333333333,0.9318181818181817,0.02020202020202011,0.5,0.43887619917770676,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9166666666666666,0.09090909090909083,0.1515151515151516,0.06666666666666667,0.375011420740064,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.8333333333333333,0.06818181818181834,0.101010101010101,1.0,0.6584741891274555,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0.3333333333333333,0.045454545454545414,0.4949494949494948,0.2,0.7417085427135678,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.9999999999999999,0.75,0.8585858585858586,0.23333333333333334,0.48296025582457747,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.49999999999999994,0.25,0.02020202020202011,0.0,0.759113750571037,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0.9999999999999999,0.47727272727272707,0.7474747474747474,0.0,0.5806761078117861,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.5833333333333333,0.9545454545454546,0.13131313131313127,0.0,0.8272270443124714,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.9166666666666666,1.0,0.030303030303030276,0.0,0.6560073092736409,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.5833333333333333,0.4545454545454546,0.46464646464646453,0.0,0.6006852444038373,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.7499999999999999,0.0,0.05050505050505061,0.0,0.44266788487894015,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0.08333333333333333,0.045454545454545414,0.19191919191919204,0.0,0.43814527181361357,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.7499999999999999,0.9772727272727271,0.9191919191919191,0.0,0.36920968478757427,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.3333333333333333,0.7954545454545454,0.46464646464646453,0.0,0.6870260392873457,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7499999999999999,0.0,0.1212121212121211,0.0,0.6896756509821836,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.6666666666666666,0.045454545454545414,0.101010101010101,0.0,0.4449063499314756,1.0,1.0,0.0,0.0,0.0,1.0,1.0
0.49999999999999994,0.8409090909090908,0.030303030303030276,0.0,0.6425308359981726,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.49999999999999994,0.045454545454545414,0.030303030303030276,0.3333333333333333,0.47738693467336685,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5833333333333333,0.06818181818181834,0.08080808080808088,0.6666666666666666,0.2812243033348561,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.9999999999999999,0.06818181818181834,0.8383838383838382,0.0,0.31694837825491096,1.0,1.0,0.0,0.0,0.0,1.0,1.0
0.6666666666666666,0.09090909090909083,0.6565656565656566,0.3333333333333333,0.673686614892645,1.0,1.0,1.0,1.0,1.0,0.0,0.0
